bill_id,date,region,category,product_name,size,units_sold,base_price,discount_percent,final_price,revenue,inventory_level,customer_gender,season,return_flag
ZUD-13823,24-09-2024,Mumbai,Accessories,Belt,XL,15,424.67,20,339.74,5096.05,66,Male,Monsoon,0
ZUD-13824,01-04-2026,Mumbai,Men,Tshirt,XL,26,620.41,30,434.29,11291.52,69,Female,Winter,0
ZUD-13825,24-11-2024,Delhi,Women,Top,L,5,3443.09,15,2926.63,14633.14,275,Female,Monsoon,1
ZUD-13826,20-04-2025,Chennai,Men,Shirt,L,15,2155.65,30,1508.96,22634.33,40,Female,Winter,0
ZUD-13827,03-07-2024,Chennai,Women,Skirt,S,5,2264.4,,1811.52,9057.62,104,Male,Monsoon,1
ZUD-13828,15-06-2025,Delhi,Kids,Kids Shorts,S,8,220.02,15,187.02,1496.15,173,Male,Monsoon,1
ZUD-13829,02-04-2026,Bangalore,Kids,Kids Tshirt,L,16,292.49,15,248.62,3977.86,118,Female,Summer,0
ZUD-13830,26-11-2024,Delhi,Kids,Kids Shorts,XL,6,2040.7,30,1428.49,8570.93,74,Male,Monsoon,0
ZUD-13831,29-04-2025,Mumbai,Men,Shirt,M,14,1644.29,15,1397.64,19567.02,211,Male,Monsoon,1
ZUD-13832,23-03-2025,Delhi,Men,Jacket,XL,1,835.94,15,710.55,710.55,31,Female,Summer,0
ZUD-13833,20-10-2024,Mumbai,Women,Skirt,L,6,2336.49,20,1869.19,11215.15,49,Female,Monsoon,0
ZUD-13834,16-01-2025,Pune,Men,Jacket,L,22,2691.09,0,2691.09,59203.99,267,Female,Monsoon,1
ZUD-13835,19-11-2025,Pune,Kids,Kids Dress,L,15,1959.81,20,1567.85,23517.72,189,Male,Monsoon,0
ZUD-13836,23-02-2025,Pune,Kids,Kids Tshirt,XL,1,1824.56,15,1550.88,1550.88,288,Male,Monsoon,0
ZUD-13837,01-03-2025,Mumbai,Women,Skirt,,29,1517.72,0,1517.72,44013.76,32,Male,Winter,0
ZUD-13838,23-04-2026,Mumbai,Kids,Kids Shorts,L,13,1209.13,20,967.3,12574.92,180,Female,Monsoon,1
ZUD-13839,20-01-2026,Mumbai,Accessories,Bag,L,26,887.69,10,798.92,20771.91,60,Female,Monsoon,1
ZUD-13840,18-01-2025,Bangalore,Kids,Kids Dress,XL,6,675.48,0,675.48,4052.89,67,Female,Monsoon,1
ZUD-13841,13-09-2025,Delhi,Accessories,Cap,XL,10,1028.69,20,822.96,8229.55,131,Female,Monsoon,1
ZUD-13842,08-10-2024,Bangalore,Women,Kurti,S,8,3367.66,30,2357.36,18858.91,142,Female,Winter,1
ZUD-13843,04-05-2024,Pune,Men,Joggers,XL,8,984.44,,689.11,5512.84,280,Female,Monsoon,0
ZUD-13844,24-10-2025,Bangalore,Women,Top,XL,4,1809.18,10,1628.26,6513.06,42,Male,Monsoon,1
ZUD-13845,23-10-2024,Pune,Accessories,Cap,L,8,2897.66,10,2607.9,20863.18,171,Female,Summer,0
ZUD-13846,27-11-2025,Bangalore,Kids,Kids Tshirt,XL,10,616.06,0,616.06,6160.58,22,Female,Winter,1
ZUD-13847,15-02-2026,Delhi,Women,Dress,M,28,1474.87,30,1032.41,28907.42,134,Male,Summer,0
ZUD-13848,10-11-2024,Pune,Women,Jeans,L,12,2314.14,15,1967.02,23604.23,278,Male,Summer,1
ZUD-13849,21-01-2026,Mumbai,Women,Dress,M,7,2306.24,20,1844.99,12914.94,51,Male,Winter,1
ZUD-13850,25-10-2025,Mumbai,Kids,Kids Shorts,M,10,2759.78,30,1931.85,19318.47,80,Female,Summer,1
ZUD-13851,06-10-2025,Chennai,Women,Skirt,L,5,2556.59,15,2173.1,10865.49,110,Female,Winter,0
ZUD-13852,20-04-2025,Pune,Women,Skirt,M,15,698.46,30,488.92,7333.84,279,Male,Winter,0
ZUD-13853,08-12-2025,Pune,Accessories,Cap,L,7,2175.06,15,1848.8,12941.62,158,Female,Winter,0
ZUD-13854,26-06-2025,Bangalore,Men,Tshirt,S,21,514.79,30,360.35,7567.44,266,Female,Winter,1
ZUD-13855,09-01-2025,Bangalore,Women,Kurti,,9,3241.21,20,2592.97,23336.72,197,Female,Monsoon,0
ZUD-13856,12-09-2024,Chennai,Women,Dress,L,1,3131.89,15,2662.11,2662.11,264,Male,Summer,0
ZUD-13857,18-11-2024,Chennai,Women,Jeans,XL,5,3301.02,0,3301.02,16505.1,281,Female,Monsoon,0
ZUD-13858,13-01-2025,Mumbai,Men,Tshirt,L,25,2035.78,15,1730.41,43260.25,244,Female,Winter,0
ZUD-13859,21-09-2025,Pune,Accessories,Socks,M,16,1306.97,10,1176.27,18820.31,225,Female,Monsoon,1
ZUD-13860,02-09-2024,Bangalore,Accessories,Bag,L,22,1036.7,15,881.19,19386.26,248,Male,Summer,0
ZUD-13861,10-06-2024,Mumbai,Accessories,Socks,L,24,1251.39,20,1001.11,24026.75,88,Female,Monsoon,0
ZUD-13862,02-09-2025,Mumbai,Kids,Kids Dress,M,13,2614.07,10,2352.66,30584.59,161,Female,Summer,0
ZUD-13863,22-10-2025,Delhi,Accessories,Bag,M,17,2450.65,10,2205.59,37495.02,249,Male,Summer,0
ZUD-13864,25-06-2024,Pune,Men,Jacket,M,10,1049.44,30,734.61,7346.09,115,Male,Summer,0
ZUD-13865,09-08-2024,Bangalore,Men,Joggers,M,15,764,0,764,11460.07,135,Male,Summer,0
ZUD-13866,11-04-2026,Bangalore,Accessories,Bag,S,26,2662.34,0,2662.34,69220.84,285,Female,Winter,0
ZUD-13867,21-07-2024,Delhi,Kids,Kids Shorts,M,1,2927.06,10,2634.35,2634.35,101,Male,Monsoon,1
ZUD-13868,01-02-2026,Delhi,Kids,Kids Shorts,L,27,2441.4,20,1953.12,52734.32,217,Male,Summer,0
ZUD-13869,28-12-2025,Bangalore,Kids,Kids Shorts,S,1,1909.1,30,1336.37,1336.37,288,Male,Winter,0
ZUD-13870,05-04-2026,Pune,Men,Jacket,M,9,991.52,0,991.52,8923.69,274,Female,Summer,0
ZUD-13871,29-11-2024,Pune,Accessories,Bag,XL,26,885.09,15,752.32,19560.45,125,Female,Monsoon,0
ZUD-13872,22-12-2025,Mumbai,Accessories,Bag,S,1,468.17,15,397.94,397.94,89,Female,Summer,0
ZUD-13873,21-12-2024,Chennai,Women,Dress,XL,9,1898.58,10,1708.72,15378.49,128,Female,Winter,0
ZUD-13874,02-04-2026,Delhi,Women,Skirt,L,27,974.89,0,974.89,26322.12,198,Male,Monsoon,0
ZUD-13875,30-08-2025,Delhi,Women,Kurti,XL,9,1034.99,30,724.5,6520.46,37,Male,Monsoon,0
ZUD-13876,21-06-2024,Mumbai,Men,Jacket,S,27,382.06,15,324.75,8768.27,183,Male,Monsoon,0
ZUD-13877,06-09-2024,Bangalore,Kids,Kids Tshirt,S,2,1259.23,20,1007.38,2014.77,85,Female,Monsoon,0
ZUD-13878,27-04-2026,Bangalore,Men,Jacket,M,29,733.29,15,623.3,18075.66,30,Male,Winter,1
ZUD-13879,13-05-2024,Delhi,Kids,Kids Tshirt,S,15,2506.97,10,2256.27,33844.04,173,Female,Monsoon,1
ZUD-13880,26-03-2026,Bangalore,Women,Kurti,XL,14,1664.8,20,1331.84,18645.8,277,Male,Monsoon,0
ZUD-13881,07-07-2024,Mumbai,Accessories,Cap,L,25,972.52,30,680.76,17019.12,218,Male,Summer,0
ZUD-13882,29-09-2025,Mumbai,Accessories,Belt,L,28,1449.56,30,1014.69,28411.4,13,Female,Winter,1
ZUD-13883,14-04-2026,Chennai,Women,Kurti,XL,3,1251.78,10,1126.6,3379.8,91,Male,Monsoon,0
ZUD-13884,24-08-2024,Pune,Men,Joggers,XL,10,1479.91,20,1183.93,11839.27,133,Male,Monsoon,0
ZUD-13885,18-06-2025,Mumbai,Kids,Kids Shorts,XL,11,2418.76,0,2418.76,26606.37,162,Male,Monsoon,0
ZUD-13886,19-04-2025,Mumbai,Accessories,Socks,L,14,1885.68,20,1508.55,21119.64,257,Female,Winter,0
ZUD-13887,17-04-2025,Mumbai,Men,Joggers,,28,486.09,15,413.18,11568.96,53,Male,Monsoon,1
ZUD-13888,09-12-2025,Chennai,Kids,Kids Tshirt,S,4,2307.47,30,1615.23,6460.92,190,Female,Winter,0
ZUD-13889,07-06-2025,Mumbai,Men,Jeans,XL,26,1771.01,15,1505.36,39139.33,136,Female,Winter,1
ZUD-13890,04-03-2025,Bangalore,Women,Top,M,9,1967.85,20,1574.28,14168.52,97,Male,Winter,0
ZUD-13891,28-08-2025,Delhi,Women,Dress,S,20,2211.82,15,1880.04,37600.88,297,Male,Winter,1
ZUD-13892,02-01-2025,Delhi,Kids,Kids Tshirt,L,18,1398.61,15,1188.82,21398.77,89,Female,Winter,1
ZUD-13893,07-06-2024,Delhi,Accessories,Cap,XL,17,1967.46,0,1967.46,33446.89,130,Female,Summer,1
ZUD-13894,22-10-2024,Bangalore,Women,Jeans,XL,27,2760.24,10,2484.21,67073.74,51,Male,Monsoon,0
ZUD-13895,06-07-2025,Bangalore,Men,Joggers,,14,634.8,10,571.32,7998.45,42,Female,Summer,0
ZUD-13896,14-05-2024,Mumbai,Accessories,Cap,M,9,826.1,15,702.19,6319.68,131,Male,Summer,1
ZUD-13897,02-08-2025,Pune,Women,Kurti,XL,1,475.46,20,380.37,380.37,116,Female,Summer,1
ZUD-13898,26-06-2024,Mumbai,Men,Joggers,XL,22,1360.06,15,1156.05,25433.13,135,Female,Winter,0
ZUD-13899,24-02-2026,Bangalore,Accessories,Bag,XL,8,2551.02,30,1785.72,14285.72,81,Female,Monsoon,0
ZUD-13900,22-12-2024,Chennai,Accessories,Belt,S,2,2512.8,0,2512.8,5025.6,142,Male,Winter,0
ZUD-13901,29-07-2025,Bangalore,Men,Tshirt,S,19,758.4,0,758.4,14409.68,79,Male,Monsoon,0
ZUD-13902,05-08-2024,Mumbai,Women,Top,M,11,3299.81,10,2969.83,32668.12,72,Female,Summer,0
ZUD-13903,18-12-2025,Chennai,Men,Jacket,XL,1,1915.68,0,1915.68,1915.68,295,Male,Monsoon,0
ZUD-13904,01-03-2025,Chennai,Men,Jeans,L,3,1133.28,15,963.29,2889.87,86,Female,Summer,1
ZUD-13905,12-11-2025,Delhi,Accessories,Socks,L,2,1229.66,10,1106.69,2213.39,272,Male,Winter,1
ZUD-13906,22-02-2026,Mumbai,Kids,Kids Shorts,XL,20,1986.44,30,1390.51,27810.18,64,Female,Monsoon,1
ZUD-13907,23-12-2025,Delhi,Kids,Kids Dress,XL,24,2417.89,30,1692.52,40620.57,52,Male,Summer,1
ZUD-13908,04-07-2024,Mumbai,Accessories,Bag,S,26,331.3,10,298.17,7752.49,135,Male,Monsoon,0
ZUD-13909,28-05-2024,Mumbai,Accessories,Socks,S,1,2640.02,30,1848.01,1848.01,125,Male,Monsoon,0
ZUD-13910,21-03-2025,Chennai,Kids,Kids Dress,L,8,1767.64,,1502.5,12019.98,125,Male,Monsoon,1
ZUD-13911,26-11-2024,Pune,Accessories,Belt,M,21,1381.8,0,1381.8,29017.9,163,Male,Summer,0
ZUD-13912,15-01-2025,Chennai,Women,Kurti,XL,10,1648.22,0,1648.22,16482.22,29,Male,Summer,1
ZUD-13913,27-12-2024,Mumbai,Women,Skirt,XL,5,3293.37,15,2799.36,13996.81,272,Female,Monsoon,1
ZUD-13914,04-02-2025,Chennai,Accessories,Cap,L,10,1523.27,15,1294.78,12947.81,101,Female,Winter,0
ZUD-13915,21-03-2026,Pune,Accessories,Bag,L,3,2502.69,15,2127.29,6381.86,295,Female,Summer,0
ZUD-13916,10-06-2024,Mumbai,Kids,Kids Tshirt,L,9,519.68,0,519.68,4677.15,113,Female,Winter,1
ZUD-13917,20-05-2025,Chennai,Accessories,Belt,L,2,1304.44,0,1304.44,2608.87,10,Female,Summer,0
ZUD-13918,02-12-2024,Delhi,Women,Top,S,9,795.51,0,795.51,7159.62,256,Female,Winter,0
ZUD-13919,22-03-2025,Chennai,Accessories,Cap,L,5,1847.77,20,1478.22,7391.08,275,Male,Monsoon,1
ZUD-13920,05-03-2026,Mumbai,Women,Skirt,L,6,3361.87,30,2353.31,14119.83,213,Male,Summer,1
ZUD-13921,22-12-2024,Chennai,Accessories,Bag,XL,11,1001.21,15,851.03,9361.32,194,Male,Winter,1
ZUD-13922,11-09-2025,Pune,Accessories,Cap,XL,25,1374.52,10,1237.06,30926.6,208,Male,Summer,1
ZUD-13923,26-05-2024,Pune,Men,Jeans,M,20,2482.66,10,2234.39,44687.89,66,Male,Monsoon,0
ZUD-13924,04-04-2026,Delhi,Kids,Kids Shorts,L,18,2661.9,30,1863.33,33539.92,230,Male,Winter,0
ZUD-13925,10-02-2025,Pune,Kids,Kids Tshirt,S,17,2385.63,10,2147.07,36500.17,205,Male,Monsoon,0
ZUD-13926,16-01-2025,Pune,Men,Shirt,S,3,890.93,0,890.93,2672.78,42,Female,Winter,1
ZUD-13927,13-09-2024,Mumbai,Women,Skirt,S,10,1722.5,0,1722.5,17224.98,154,Female,Winter,0
ZUD-13928,19-10-2025,Pune,Kids,Kids Dress,L,22,1925.18,30,1347.63,29647.76,205,Male,Winter,0
ZUD-13929,30-01-2025,Mumbai,Kids,Kids Tshirt,,2,1817.11,20,1453.69,2907.37,59,Female,Monsoon,0
ZUD-13930,20-09-2024,Pune,Kids,Kids Tshirt,XL,20,505.4,0,505.4,10108.08,208,Male,Summer,1
ZUD-13931,19-02-2025,Delhi,Women,Top,L,26,2735.4,0,2735.4,71120.36,21,Male,Monsoon,0
ZUD-13932,19-09-2025,Bangalore,Accessories,Socks,M,27,598.36,0,598.36,16155.74,202,Male,Summer,0
ZUD-13933,20-09-2024,Chennai,Kids,Kids Shorts,S,25,632.77,10,569.49,14237.35,147,Female,Monsoon,0
ZUD-13934,18-09-2024,Pune,Kids,Kids Dress,XL,23,1299.03,10,1169.13,26889.99,188,Male,Monsoon,1
ZUD-13935,03-10-2024,Chennai,Accessories,Socks,M,11,1438.94,30,1007.26,11079.87,15,Male,Monsoon,0
ZUD-13936,11-04-2026,Pune,Women,Dress,M,23,2067.81,,2067.81,47559.71,131,Male,Summer,0
ZUD-13937,14-08-2024,Chennai,Kids,Kids Dress,M,5,1099.21,10,989.29,4946.43,71,Female,Monsoon,1
ZUD-13938,17-05-2024,Mumbai,Accessories,Cap,M,13,1967.93,30,1377.55,17908.19,131,Male,Summer,0
ZUD-13939,17-08-2025,Chennai,Kids,Kids Shorts,M,27,695.02,10,625.52,16888.94,293,Female,Winter,0
ZUD-13940,12-12-2024,Chennai,Kids,Kids Dress,L,4,1895.05,10,1705.55,6822.19,13,Female,Winter,1
ZUD-13941,25-12-2025,Bangalore,Men,Jacket,S,15,2369.81,30,1658.87,24883.05,172,Female,Monsoon,1
ZUD-13942,27-08-2024,Pune,Men,Joggers,L,26,1727.52,15,1468.39,38178.12,36,Female,Monsoon,0
ZUD-13943,21-08-2025,Pune,Accessories,Belt,XL,25,1899.94,10,1709.94,42748.6,270,Female,Monsoon,1
ZUD-13944,05-06-2024,Bangalore,Men,Tshirt,M,12,284.64,0,284.64,3415.7,123,Female,Monsoon,0
ZUD-13945,24-02-2025,Pune,Kids,Kids Dress,S,6,1916.84,0,1916.84,11501.04,282,Female,Monsoon,0
ZUD-13946,16-05-2024,Bangalore,Men,Jacket,L,2,1321.84,0,1321.84,2643.68,183,Female,Summer,1
ZUD-13947,31-12-2024,Mumbai,Women,Skirt,S,14,1838.78,30,1287.15,18020.06,195,Male,Winter,0
ZUD-13948,20-05-2025,Pune,Kids,Kids Dress,M,1,2930.84,,2637.76,2637.76,92,Male,Winter,1
ZUD-13949,12-03-2025,Pune,Kids,Kids Tshirt,S,11,484.74,10,436.27,4798.95,184,Female,Monsoon,0
ZUD-13950,30-08-2025,Mumbai,Women,Top,XL,10,945.89,15,804,8040.03,18,Female,Summer,0
ZUD-13951,16-08-2024,Bangalore,Accessories,Belt,M,26,400.87,20,320.69,8338.02,12,Female,Monsoon,0
ZUD-13952,30-06-2025,Pune,Accessories,Cap,M,21,458.62,0,458.62,9631.01,246,Male,Winter,0
ZUD-13953,31-03-2026,Mumbai,Women,Top,S,24,413.25,15,351.26,8430.33,251,Male,Summer,0
ZUD-13954,28-07-2024,Pune,Kids,Kids Dress,M,7,645.8,30,452.06,3164.43,99,Male,Summer,0
ZUD-13955,17-09-2025,Mumbai,Women,Kurti,L,20,1609.75,20,1287.8,25756.02,267,Male,Monsoon,0
ZUD-13956,14-05-2025,Chennai,Accessories,Belt,M,2,1391.01,20,1112.81,2225.61,29,Female,Summer,1
ZUD-13957,01-11-2025,Pune,Women,Jeans,M,27,1255.52,20,1004.41,27119.16,286,Female,Monsoon,1
ZUD-13958,09-09-2025,Pune,Women,Jeans,S,27,931.67,0,931.67,25155.15,117,Female,Summer,0
ZUD-13959,10-10-2025,Delhi,Kids,Kids Shorts,L,17,2339.89,0,2339.89,39778.09,49,Male,Summer,0
ZUD-13960,12-06-2024,Mumbai,Kids,Kids Tshirt,L,18,591.03,15,502.38,9042.82,16,Male,Monsoon,1
ZUD-13961,12-11-2025,Pune,Men,Joggers,M,4,1703.77,15,1448.2,5792.82,21,Female,Monsoon,0
ZUD-13962,21-12-2024,Mumbai,Accessories,Bag,S,8,1111.89,20,889.51,7116.07,138,Female,Summer,0
ZUD-13963,19-09-2025,Bangalore,Men,Jacket,M,11,1117.68,15,950.03,10450.34,110,Male,Monsoon,1
ZUD-13964,29-03-2026,Pune,Men,Jeans,XL,9,1277.03,15,1085.47,9769.25,44,Female,Monsoon,1
ZUD-13965,19-07-2024,Delhi,Women,Skirt,S,3,889.74,,889.74,2669.21,114,Female,Summer,0
ZUD-13966,27-10-2024,Chennai,Kids,Kids Dress,S,22,1937.96,15,1647.27,36239.87,158,Male,Monsoon,1
ZUD-13967,11-09-2025,Mumbai,Kids,Kids Shorts,M,20,2008.77,20,1607.02,32140.38,151,Female,Summer,1
ZUD-13968,13-12-2025,Mumbai,Men,Jacket,XL,23,720.01,20,576.01,13248.13,134,Male,Monsoon,0
ZUD-13969,04-06-2024,Delhi,Men,Jeans,XL,5,2298.06,30,1608.65,8043.23,186,Female,Monsoon,0
ZUD-13970,10-11-2025,Delhi,Kids,Kids Shorts,L,11,1788.02,0,1788.02,19668.24,295,Male,Summer,0
ZUD-13971,04-05-2025,Pune,Women,Jeans,S,17,1629.28,30,1140.5,19388.42,134,Male,Summer,0
ZUD-13972,21-04-2026,Mumbai,Accessories,Socks,XL,28,1325.51,0,1325.51,37114.14,146,Female,Winter,0
ZUD-13973,09-11-2024,Delhi,Kids,Kids Shorts,L,27,907.29,0,907.29,24496.76,240,Male,Winter,0
ZUD-13974,30-12-2025,Mumbai,Accessories,Cap,M,23,1133.97,20,907.18,20865.09,256,Female,Winter,1
ZUD-13975,01-09-2025,Chennai,Accessories,Socks,S,29,780.42,20,624.34,18105.77,254,Female,Winter,0
ZUD-13976,07-12-2024,Mumbai,Accessories,Bag,S,29,2035.18,30,1424.63,41314.25,108,Male,Monsoon,1
ZUD-13977,11-08-2025,Pune,Accessories,Bag,M,12,380.05,15,323.04,3876.5,172,Male,Winter,0
ZUD-13978,03-07-2024,Pune,Women,Dress,M,23,2386.43,0,2386.43,54887.81,135,Male,Winter,1
ZUD-13979,04-06-2024,Bangalore,Men,Jacket,M,9,1443.45,15,1226.94,11042.42,184,Female,Winter,0
ZUD-13980,23-06-2025,Delhi,Accessories,Bag,L,12,1459.25,30,1021.47,12257.69,11,Male,Monsoon,0
ZUD-13981,07-07-2024,Mumbai,Women,Skirt,XL,5,2120.5,15,1802.43,9012.15,286,Female,Summer,0
ZUD-13982,20-06-2025,Chennai,Accessories,Belt,L,14,900.95,10,810.85,11351.94,29,Female,Monsoon,0
ZUD-13983,28-02-2026,Pune,Women,Jeans,S,15,634.14,30,443.9,6658.46,85,Female,Winter,1
ZUD-13984,01-06-2024,Bangalore,Women,Jeans,S,14,3320.87,15,2822.74,39518.34,176,Male,Monsoon,0
ZUD-13985,27-11-2024,Mumbai,Women,Dress,L,6,462.26,0,462.26,2773.57,244,Male,Summer,0
ZUD-13986,23-03-2026,Chennai,Kids,Kids Shorts,M,3,2539.61,10,2285.65,6856.94,235,Male,Summer,1
ZUD-13987,20-02-2025,Bangalore,Women,Top,XL,25,2592.82,15,2203.9,55097.48,295,Male,Winter,0
ZUD-13988,02-05-2025,Pune,Accessories,Bag,L,20,1148.56,30,803.99,16079.83,223,Female,Winter,0
ZUD-13989,20-02-2026,Chennai,Women,Skirt,XL,16,669.87,0,669.87,10717.86,204,Female,Summer,0
ZUD-13990,04-04-2026,Bangalore,Women,Kurti,XL,2,1760.49,20,1408.39,2816.79,68,Male,Monsoon,0
ZUD-13991,29-03-2026,Chennai,Kids,Kids Dress,S,26,2026.1,30,1418.27,36875.08,55,Female,Summer,0
ZUD-13992,20-11-2025,Mumbai,Men,Shirt,S,18,1070.32,20,856.26,15412.66,82,Female,Summer,0
ZUD-13993,08-06-2025,Delhi,Men,Jacket,M,17,2290.02,10,2061.02,35037.32,53,Female,Summer,0
ZUD-13994,28-09-2024,Chennai,Accessories,Socks,M,29,2262.72,15,1923.31,55775.98,59,Female,Winter,1
ZUD-13995,13-04-2025,Bangalore,Women,Top,M,4,3538.21,10,3184.39,12737.57,54,Male,Summer,0
ZUD-13996,15-06-2024,Bangalore,Accessories,Belt,XL,7,1656.87,0,1656.87,11598.06,259,Male,Monsoon,1
ZUD-13997,06-12-2025,Bangalore,Men,Shirt,S,10,2561.05,15,2176.9,21768.96,238,Female,Winter,1
ZUD-13998,10-08-2025,Bangalore,Accessories,Socks,S,19,2418.26,30,1692.78,32162.81,26,Female,Summer,0
ZUD-13999,12-07-2025,Delhi,Accessories,Belt,M,8,685.11,15,582.34,4658.75,115,Female,Monsoon,0
ZUD-14000,15-04-2026,Pune,Men,Jacket,,28,2341.7,15,1990.44,55732.42,125,Female,Monsoon,0
ZUD-14001,10-03-2026,Delhi,Accessories,Cap,S,29,735.72,0,735.72,21335.76,208,Male,Summer,0
ZUD-14002,01-06-2024,Chennai,Men,Jeans,M,10,2706.57,10,2435.91,24359.15,243,Male,Monsoon,0
ZUD-14003,01-06-2025,Delhi,Men,Jacket,XL,19,1795.98,15,1526.58,29005.06,297,Male,Summer,0
ZUD-14004,28-12-2025,Pune,Kids,Kids Shorts,S,9,1683.16,10,1514.85,13633.61,133,Female,Monsoon,0
ZUD-14005,09-10-2025,Chennai,Women,Jeans,XL,2,1927.57,10,1734.81,3469.63,49,Male,Winter,0
ZUD-14006,30-07-2024,Mumbai,Women,Dress,M,20,535.37,0,535.37,10707.33,177,Male,Summer,1
ZUD-14007,08-06-2025,Pune,Accessories,Bag,XL,5,1765.3,30,1235.71,6178.54,256,Male,Summer,0
ZUD-14008,26-11-2025,Pune,Women,Kurti,M,15,1762.47,30,1233.73,18505.89,44,Male,Monsoon,1
ZUD-14009,14-01-2025,Bangalore,Men,Shirt,M,4,1287.13,10,1158.42,4633.66,161,Female,Monsoon,0
ZUD-14010,05-09-2025,Chennai,Women,Skirt,L,9,2869.3,15,2438.91,21950.18,223,Female,Summer,0
ZUD-14011,18-03-2025,Mumbai,Kids,Kids Tshirt,M,14,1949.46,15,1657.04,23198.61,43,Female,Monsoon,1
ZUD-14012,26-10-2024,Bangalore,Women,Dress,XL,2,2636.27,20,2109.01,4218.03,129,Female,Monsoon,0
ZUD-14013,14-06-2024,Delhi,Women,Skirt,L,29,2237.1,15,1901.53,55144.42,258,Female,Monsoon,0
ZUD-14014,26-04-2026,Pune,Men,Jacket,M,15,1600.67,30,1120.47,16807.04,65,Male,Summer,1
ZUD-14015,27-05-2025,Delhi,Women,Kurti,XL,8,3370.1,10,3033.09,24264.76,50,Female,Monsoon,0
ZUD-14016,02-04-2026,Chennai,Kids,Kids Shorts,S,19,234.65,15,199.45,3789.54,135,Male,Summer,0
ZUD-14017,21-03-2025,Delhi,Women,Dress,S,1,2396.53,10,2156.88,2156.88,199,Male,Monsoon,0
ZUD-14018,31-08-2024,Delhi,Accessories,Socks,L,6,1727.65,15,1468.5,8811.02,212,Female,Summer,0
ZUD-14019,25-02-2026,Delhi,Women,Dress,L,13,1710.31,10,1539.28,20010.63,254,Female,Winter,0
ZUD-14020,23-03-2025,Mumbai,Kids,Kids Dress,L,5,1561.64,0,1561.64,7808.21,291,Male,Winter,0
ZUD-14021,18-11-2024,Bangalore,Kids,Kids Tshirt,XL,18,1555.47,10,1399.93,25198.66,234,Male,Monsoon,0
ZUD-14022,01-09-2024,Mumbai,Kids,Kids Shorts,M,18,254.24,15,216.1,3889.86,125,Male,Monsoon,1
ZUD-14023,21-04-2025,Mumbai,Men,Tshirt,M,2,1395.03,15,1185.78,2371.56,104,Female,Monsoon,0
ZUD-14024,01-11-2025,Pune,Kids,Kids Dress,,24,2557.43,30,1790.2,42964.91,154,Female,Monsoon,0
ZUD-14025,25-11-2024,Chennai,Accessories,Belt,S,11,1047.86,0,1047.86,11526.51,65,Male,Winter,1
ZUD-14026,15-04-2025,Chennai,Accessories,Socks,M,29,2342.33,,1873.86,54341.98,155,Male,Summer,1
ZUD-14027,27-05-2025,Pune,Men,Joggers,S,15,1326.72,30,928.7,13930.56,154,Male,Winter,0
ZUD-14028,21-02-2025,Bangalore,Women,Jeans,S,19,1868.99,30,1308.3,24857.63,185,Male,Monsoon,1
ZUD-14029,28-03-2025,Delhi,Kids,Kids Tshirt,XL,18,617.09,15,524.53,9441.52,138,Female,Summer,0
ZUD-14030,28-07-2025,Pune,Kids,Kids Tshirt,S,28,2034.71,20,1627.77,45577.57,97,Female,Winter,0
ZUD-14031,01-04-2025,Chennai,Women,Top,M,26,2678.14,15,2276.42,59186.94,222,Female,Monsoon,0
ZUD-14032,17-09-2024,Mumbai,Men,Joggers,M,23,400.35,20,320.28,7366.48,166,Female,Winter,1
ZUD-14033,13-04-2026,Bangalore,Women,Jeans,L,1,2436.4,10,2192.76,2192.76,134,Male,Monsoon,1
ZUD-14034,04-01-2025,Pune,Accessories,Cap,,11,2684.41,20,2147.53,23622.82,33,Male,Summer,0
ZUD-14035,04-05-2025,Delhi,Women,Skirt,M,12,2320.17,0,2320.17,27841.99,47,Female,Summer,0
ZUD-14036,23-10-2024,Chennai,Accessories,Socks,M,24,1506.68,10,1356.01,32544.28,49,Male,Monsoon,1
ZUD-14037,28-11-2025,Delhi,Accessories,Belt,S,20,1451.09,30,1015.76,20315.28,85,Male,Summer,1
ZUD-14038,07-02-2026,Bangalore,Accessories,Belt,L,26,1683.16,10,1514.85,39386.05,189,Female,Summer,0
ZUD-14039,29-06-2025,Delhi,Women,Skirt,XL,18,1961.6,20,1569.28,28247,221,Female,Summer,1
ZUD-14040,29-06-2024,Bangalore,Kids,Kids Dress,L,23,938.58,10,844.72,19428.67,295,Male,Summer,0
ZUD-14041,19-10-2025,Pune,Accessories,Bag,S,15,1040.66,0,1040.66,15609.9,129,Female,Monsoon,0
ZUD-14042,03-11-2024,Mumbai,Accessories,Bag,L,21,2708.83,20,2167.07,45508.38,120,Female,Monsoon,0
ZUD-14043,11-07-2024,Delhi,Men,Joggers,M,7,2148.05,10,1933.24,13532.7,35,Female,Winter,1
ZUD-14044,24-09-2024,Chennai,Men,Jeans,S,1,1648.35,10,1483.51,1483.51,46,Male,Summer,0
ZUD-14045,06-08-2024,Mumbai,Kids,Kids Tshirt,XL,25,241.63,30,169.14,4228.55,219,Female,Monsoon,0
ZUD-14046,11-01-2026,Bangalore,Kids,Kids Tshirt,,8,406.91,0,406.91,3255.3,139,Female,Summer,0
ZUD-14047,23-08-2024,Delhi,Women,Kurti,M,5,3336.3,0,3336.3,16681.49,115,Female,Monsoon,0
