date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,year,month,day,day_of_week,week_of_year,promotion_flag
2036-09-02,DMART_081,PRD_0182,Apparel,Karnataka,315.0,97.0,115.0,87.0,632.35,0.29,Cloudy,End of Month,465.72,Medium,2036,9,2,1,36,0
2036-09-03,DMART_063,PRD_0637,Apparel,Karnataka,898.0,100.0,163.0,104.0,1000.62,0.22,Humid,Diwali Sale,764.4,High,2036,9,3,2,36,0
2036-09-04,DMART_049,PRD_0179,Apparel,Karnataka,292.0,182.0,255.0,173.0,739.8,0.38,Sunny,Diwali Sale,497.91,Medium,2036,9,4,3,36,0
2036-09-05,DMART_076,PRD_0039,Home & Kitchen,Gujarat,1743.0,259.0,307.0,303.0,3400.63,0.04,Humid,,3391.31,High,2036,9,5,4,36,0
2036-09-07,DMART_055,PRD_0894,Stationery,Telangana,1400.0,166.0,183.0,197.0,2198.68,0.33,Humid,,1492.38,Low,2036,9,7,6,36,0
2036-09-08,DMART_064,PRD_0003,Stationery,Andhra Pradesh,579.0,191.0,227.0,235.0,1821.24,0.28,Extreme Heat,Festive Discount,1286.57,Medium,2036,9,8,0,37,0
2036-09-09,DMART_065,PRD_0064,Groceries,Telangana,1668.0,347.0,425.0,396.0,1144.91,0.15,Extreme Heat,,994.57,High,2036,9,9,1,37,0
2036-09-10,DMART_081,PRD_0029,Groceries,Karnataka,896.0,158.0,200.0,171.0,3108.81,0.15,Extreme Heat,Diwali Sale,2960.7,Low,2036,9,10,2,37,0
2036-09-11,DMART_067,PRD_0372,Electronics,Tamil Nadu,1816.0,54.0,148.0,49.0,2352.17,0.23,Humid,Summer Special,1778.41,Medium,2036,9,11,3,37,0
2036-09-12,DMART_090,PRD_0523,Stationery,Karnataka,1053.0,138.0,157.0,131.0,3494.27,0.16,Rainy,,3065.06,Low,2036,9,12,4,37,0
2036-09-13,DMART_015,PRD_0097,Stationery,Maharashtra,391.0,147.0,172.0,187.0,606.92,0.35,Sunny,Republic Day Offer,398.25,Medium,2036,9,13,5,37,0
2036-09-14,DMART_100,PRD_0870,Stationery,Tamil Nadu,1838.0,195.0,215.0,227.0,325.78,0.04,Extreme Heat,Summer Special,357.31,Medium,2036,9,14,6,37,0
2036-09-15,DMART_032,PRD_0442,Personal Care,Tamil Nadu,1752.0,103.0,131.0,140.0,505.1,0.26,Cloudy,Diwali Sale,361.42,Medium,2036,9,15,0,38,0
2036-09-16,DMART_096,PRD_0203,Home & Kitchen,Telangana,1627.0,37.0,110.0,79.0,957.13,0.05,Extreme Heat,End of Month,908.43,Medium,2036,9,16,1,38,0
2036-09-17,DMART_068,PRD_0411,Personal Care,Karnataka,1322.0,198.0,259.0,190.0,1470.42,0.22,Humid,,1192.7,Medium,2036,9,17,2,38,0
2036-09-18,DMART_018,PRD_0993,Groceries,Karnataka,809.0,115.0,201.0,139.0,3021.86,0.29,Extreme Heat,End of Month,2144.35,Medium,2036,9,18,3,38,0
2036-09-19,DMART_083,PRD_0021,Home & Kitchen,Andhra Pradesh,1453.0,39.0,63.0,73.0,1006.9,0.07,Cloudy,,1021.93,Low,2036,9,19,4,38,0
2036-09-20,DMART_043,PRD_0551,Personal Care,Maharashtra,847.0,189.0,240.0,201.0,3205.05,0.28,Rainy,,2363.43,High,2036,9,20,5,38,0
2036-09-21,DMART_035,PRD_0735,Home & Kitchen,Telangana,581.0,166.0,258.0,207.0,1630.92,0.06,Humid,Republic Day Offer,1695.81,Medium,2036,9,21,6,38,0
2036-09-22,DMART_078,PRD_0102,Personal Care,Gujarat,1967.0,40.0,128.0,58.0,2271.8,0.25,Humid,,1806.51,Medium,2036,9,22,0,39,0
2036-09-23,DMART_058,PRD_0046,Personal Care,Telangana,913.0,116.0,163.0,108.0,940.14,0.2,Humid,Summer Special,778.71,Medium,2036,9,23,1,39,0
2036-09-24,DMART_033,PRD_0066,Groceries,Tamil Nadu,1454.0,92.0,187.0,84.0,562.93,0.12,Cloudy,,506.76,Low,2036,9,24,2,39,0
2036-09-25,DMART_014,PRD_0603,Groceries,Telangana,91.0,91.0,149.0,86.0,3045.71,0.04,Humid,End of Month,2907.52,High,2036,9,25,3,39,0
2036-09-26,DMART_034,PRD_0164,Groceries,Andhra Pradesh,1418.0,188.0,274.0,221.0,401.08,0.29,Rainy,,284.91,High,2036,9,26,4,39,0
2036-09-27,DMART_061,PRD_0971,Groceries,Telangana,648.0,50.0,143.0,59.0,2713.59,0.15,Sunny,Festive Discount,2272.59,Medium,2036,9,27,5,39,0
2036-09-28,DMART_004,PRD_0111,Electronics,Andhra Pradesh,1334.0,73.0,131.0,91.0,2041.83,0.03,Sunny,,2218.94,Medium,2036,9,28,6,39,0
2036-09-29,DMART_088,PRD_0338,Groceries,Tamil Nadu,355.0,355.0,443.0,398.0,3016.76,0.31,Extreme Heat,,2205.74,High,2036,9,29,0,40,0
2036-09-30,DMART_059,PRD_0123,Groceries,Andhra Pradesh,858.0,194.0,274.0,243.0,2518.01,0.09,Sunny,End of Month,2398.11,High,2036,9,30,1,40,0
2036-10-01,DMART_029,PRD_0705,Personal Care,Karnataka,911.0,53.0,117.0,44.0,1000.19,0.29,Cloudy,Festive Discount,720.4,Medium,2036,10,1,2,40,0
2036-10-02,DMART_083,PRD_0447,Home & Kitchen,Gujarat,1313.0,329.0,360.0,310.0,2019.01,0.23,Sunny,Festive Discount,1637.61,High,2036,10,2,3,40,0
2036-10-03,DMART_006,PRD_0611,Groceries,Tamil Nadu,728.0,125.0,177.0,137.0,65.5,0.08,Cloudy,,67.88,Medium,2036,10,3,4,40,0
2036-10-04,DMART_097,PRD_0291,Apparel,Andhra Pradesh,1386.0,148.0,207.0,142.0,1673.76,0.03,Cloudy,Republic Day Offer,1820.35,Medium,2036,10,4,5,40,0
2036-10-05,DMART_049,PRD_0671,Apparel,Maharashtra,780.0,45.0,138.0,76.0,319.33,0.24,Extreme Heat,Diwali Sale,259.64,Low,2036,10,5,6,40,0
2036-10-06,DMART_040,PRD_0412,Groceries,Tamil Nadu,490.0,117.0,145.0,131.0,1512.73,0.01,Sunny,End of Month,1581.46,Medium,2036,10,6,0,41,0
2036-10-07,DMART_083,PRD_0615,Groceries,Maharashtra,982.0,41.0,122.0,58.0,401.45,0.03,Extreme Heat,,387.52,Medium,2036,10,7,1,41,0
2036-10-08,DMART_065,PRD_0897,Electronics,Gujarat,952.0,113.0,140.0,134.0,3345.07,0.28,Humid,,2621.8,Low,2036,10,8,2,41,0
2036-10-09,DMART_069,PRD_0281,Apparel,Andhra Pradesh,182.0,176.0,195.0,162.0,1840.28,0.22,Rainy,Summer Special,1608.62,Low,2036,10,9,3,41,0
2036-10-10,DMART_027,PRD_0043,Home & Kitchen,Tamil Nadu,768.0,260.0,319.0,295.0,3198.0,0.13,Sunny,Summer Special,2813.25,High,2036,10,10,4,41,0
2036-10-11,DMART_080,PRD_0486,Groceries,Tamil Nadu,100.0,100.0,158.0,84.0,97.83,0.22,Humid,End of Month,79.14,Medium,2036,10,11,5,41,0
2036-10-12,DMART_006,PRD_0596,Personal Care,Gujarat,667.0,101.0,151.0,120.0,2239.03,0.24,Humid,End of Month,1652.9,Medium,2036,10,12,6,41,0
2036-10-13,DMART_013,PRD_0963,Personal Care,Karnataka,441.0,34.0,58.0,74.0,1088.2,0.23,Extreme Heat,Republic Day Offer,939.84,Low,2036,10,13,0,42,0
2036-10-14,DMART_064,PRD_0703,Groceries,Maharashtra,745.0,37.0,69.0,81.0,1522.76,0.26,Extreme Heat,,1092.52,Medium,2036,10,14,1,42,0
2036-10-15,DMART_062,PRD_0051,Personal Care,Tamil Nadu,1786.0,156.0,241.0,201.0,3058.34,0.38,Rainy,End of Month,2068.47,Medium,2036,10,15,2,42,0
2036-10-17,DMART_019,PRD_0210,Groceries,Maharashtra,1839.0,188.0,203.0,232.0,877.79,0.12,Rainy,,847.17,High,2036,10,17,4,42,0
2036-10-18,DMART_076,PRD_0126,Apparel,Andhra Pradesh,557.0,28.0,61.0,49.0,3319.92,0.02,Rainy,Summer Special,3509.04,Low,2036,10,18,5,42,0
2036-10-19,DMART_080,PRD_0492,Apparel,Gujarat,1735.0,65.0,160.0,79.0,2416.77,0.06,Extreme Heat,Summer Special,2471.86,Medium,2036,10,19,6,42,0
2036-10-21,DMART_074,PRD_0960,Apparel,Telangana,916.0,182.0,265.0,186.0,1977.04,0.13,Extreme Heat,,1770.48,Medium,2036,10,21,1,43,0
2036-10-22,DMART_089,PRD_0970,Groceries,Telangana,1022.0,122.0,193.0,107.0,3363.43,0.24,Cloudy,Diwali Sale,2745.46,Medium,2036,10,22,2,43,0
2036-10-24,DMART_095,PRD_0777,Groceries,Gujarat,1005.0,133.0,212.0,147.0,467.5,0.29,Extreme Heat,,333.51,High,2036,10,24,4,43,0
2036-10-25,DMART_068,PRD_0258,Groceries,Maharashtra,145.0,135.0,234.0,167.0,1101.55,0.16,Rainy,End of Month,891.09,Medium,2036,10,25,5,43,0
2036-10-26,DMART_044,PRD_0930,Home & Kitchen,Andhra Pradesh,155.0,91.0,178.0,89.0,865.86,0.39,Cloudy,Festive Discount,566.5,Medium,2036,10,26,6,43,0
2036-10-27,DMART_023,PRD_0188,Personal Care,Karnataka,1728.0,50.0,101.0,38.0,2010.91,0.23,Humid,Republic Day Offer,1731.36,Medium,2036,10,27,0,44,0
2036-10-28,DMART_002,PRD_0230,Electronics,Telangana,727.0,135.0,204.0,147.0,2813.74,0.31,Humid,Festive Discount,1991.36,Medium,2036,10,28,1,44,0
2036-10-29,DMART_022,PRD_0189,Groceries,Gujarat,562.0,22.0,114.0,9.0,2662.75,0.34,Humid,Diwali Sale,1742.89,Medium,2036,10,29,2,44,0
2036-10-30,DMART_057,PRD_0415,Groceries,Karnataka,1631.0,108.0,165.0,125.0,2549.09,0.36,Rainy,,1818.68,Medium,2036,10,30,3,44,0
2036-10-31,DMART_072,PRD_0010,Personal Care,Karnataka,1315.0,92.0,157.0,103.0,1325.92,0.21,Humid,,1130.04,Low,2036,10,31,4,44,0
2036-11-01,DMART_007,PRD_0114,Personal Care,Karnataka,905.0,345.0,441.0,347.0,505.94,0.16,Extreme Heat,End of Month,479.69,High,2036,11,1,5,44,0
2036-11-02,DMART_078,PRD_0076,Groceries,Andhra Pradesh,1561.0,170.0,184.0,183.0,752.83,0.22,Rainy,,558.58,Low,2036,11,2,6,44,0
2036-11-03,DMART_056,PRD_0676,Home & Kitchen,Gujarat,839.0,106.0,194.0,131.0,2601.04,0.16,Humid,Republic Day Offer,2250.93,Medium,2036,11,3,0,45,0
2036-11-04,DMART_067,PRD_0502,Apparel,Telangana,564.0,141.0,204.0,152.0,533.42,0.1,Rainy,,542.58,High,2036,11,4,1,45,0
2036-11-05,DMART_016,PRD_0085,Stationery,Gujarat,1727.0,192.0,239.0,172.0,795.85,0.13,Extreme Heat,Festive Discount,751.3,Medium,2036,11,5,2,45,0
2036-11-06,DMART_083,PRD_0049,Electronics,Maharashtra,947.0,12.0,40.0,0.0,1497.44,0.09,Rainy,,1422.32,Medium,2036,11,6,3,45,0
2036-11-07,DMART_051,PRD_0495,Groceries,Telangana,1134.0,276.0,354.0,279.0,270.95,0.11,Humid,Diwali Sale,249.08,High,2036,11,7,4,45,0
2036-11-08,DMART_082,PRD_0838,Home & Kitchen,Gujarat,1489.0,292.0,374.0,273.0,760.17,0.04,Rainy,Republic Day Offer,823.93,High,2036,11,8,5,45,0
2036-11-09,DMART_080,PRD_0689,Groceries,Telangana,1057.0,155.0,235.0,152.0,541.19,0.17,Sunny,Summer Special,501.45,Medium,2036,11,9,6,45,0
2036-11-10,DMART_072,PRD_0387,Home & Kitchen,Maharashtra,1367.0,180.0,213.0,215.0,3330.6,0.09,Humid,,2886.77,Medium,2036,11,10,0,46,0
2036-11-11,DMART_097,PRD_0970,Personal Care,Tamil Nadu,786.0,75.0,164.0,86.0,686.51,0.18,Extreme Heat,Festive Discount,548.42,Medium,2036,11,11,1,46,0
2036-11-12,DMART_012,PRD_0389,Electronics,Telangana,351.0,36.0,55.0,85.0,3018.96,0.32,Cloudy,,2160.59,Medium,2036,11,12,2,46,0
2036-11-13,DMART_053,PRD_0218,Home & Kitchen,Tamil Nadu,1243.0,134.0,228.0,123.0,419.5,0.18,Rainy,,334.68,High,2036,11,13,3,46,0
2036-11-14,DMART_075,PRD_0701,Electronics,Karnataka,695.0,114.0,144.0,133.0,3046.46,0.38,Rainy,Diwali Sale,1898.16,Low,2036,11,14,4,46,0
2036-11-15,DMART_005,PRD_0981,Apparel,Andhra Pradesh,1114.0,119.0,143.0,132.0,2106.03,0.06,Humid,Republic Day Offer,2211.25,Low,2036,11,15,5,46,0
2036-11-16,DMART_027,PRD_0346,Electronics,Maharashtra,280.0,28.0,101.0,40.0,2976.98,0.34,Humid,Diwali Sale,2018.3,Medium,2036,11,16,6,46,0
2036-11-17,DMART_012,PRD_0230,Apparel,Telangana,1482.0,25.0,47.0,61.0,3038.37,0.1,Sunny,End of Month,2844.41,Medium,2036,11,17,0,47,0
2036-11-18,DMART_017,PRD_0255,Personal Care,Maharashtra,787.0,156.0,236.0,157.0,2095.38,0.37,Extreme Heat,,1300.07,High,2036,11,18,1,47,0
2036-11-19,DMART_006,PRD_0236,Groceries,Karnataka,1724.0,23.0,72.0,50.0,3213.58,0.09,Rainy,,3130.42,Medium,2036,11,19,2,47,0
2036-11-20,DMART_097,PRD_0026,Groceries,Tamil Nadu,1695.0,56.0,73.0,67.0,2057.36,0.3,Rainy,,1402.8,Medium,2036,11,20,3,47,0
2036-11-22,DMART_057,PRD_0261,Personal Care,Maharashtra,346.0,165.0,226.0,146.0,1467.96,0.25,Rainy,End of Month,1210.35,Medium,2036,11,22,5,47,0
2036-11-26,DMART_059,PRD_0656,Electronics,Karnataka,1708.0,114.0,175.0,107.0,2025.83,0.37,Rainy,Summer Special,1429.85,Medium,2036,11,26,2,48,0
2036-11-27,DMART_033,PRD_0257,Groceries,Tamil Nadu,289.0,158.0,174.0,205.0,3140.96,0.25,Rainy,,2519.03,Low,2036,11,27,3,48,0
2036-11-28,DMART_062,PRD_0656,Groceries,Telangana,1671.0,158.0,168.0,203.0,2779.86,0.16,Extreme Heat,Diwali Sale,2385.58,Medium,2036,11,28,4,48,0
2036-11-29,DMART_050,PRD_0421,Personal Care,Gujarat,1249.0,57.0,149.0,95.0,3369.68,0.08,Rainy,,3145.08,Medium,2036,11,29,5,48,0
2036-11-30,DMART_019,PRD_0259,Groceries,Maharashtra,1136.0,284.0,351.0,278.0,824.93,0.26,Sunny,End of Month,619.07,High,2036,11,30,6,48,0
2036-12-01,DMART_086,PRD_0948,Apparel,Gujarat,600.0,167.0,238.0,177.0,1298.76,0.05,Rainy,,1186.03,Low,2036,12,1,0,49,0
2036-12-02,DMART_069,PRD_0047,Personal Care,Karnataka,187.0,51.0,126.0,59.0,1785.03,0.33,Rainy,,1160.41,Medium,2036,12,2,1,49,0
2036-12-03,DMART_066,PRD_0863,Personal Care,Gujarat,503.0,174.0,238.0,200.0,829.69,0.1,Humid,Republic Day Offer,722.78,Medium,2036,12,3,2,49,0
2036-12-04,DMART_094,PRD_0525,Stationery,Tamil Nadu,1826.0,50.0,72.0,86.0,1391.28,0.21,Rainy,Diwali Sale,1112.78,Medium,2036,12,4,3,49,0
2036-12-05,DMART_047,PRD_0888,Apparel,Karnataka,1522.0,183.0,220.0,220.0,1890.64,0.24,Cloudy,End of Month,1501.25,Medium,2036,12,5,4,49,0
2036-12-07,DMART_068,PRD_0311,Home & Kitchen,Andhra Pradesh,492.0,103.0,115.0,135.0,913.27,0.27,Cloudy,Diwali Sale,743.75,Low,2036,12,7,6,49,0
2036-12-08,DMART_033,PRD_0747,Personal Care,Andhra Pradesh,1279.0,197.0,222.0,240.0,454.45,0.1,Cloudy,,393.92,Medium,2036,12,8,0,50,0
2036-12-10,DMART_084,PRD_0834,Groceries,Tamil Nadu,76.0,10.0,65.0,49.0,1278.2,0.38,Rainy,,764.66,Medium,2036,12,10,2,50,0
2036-12-11,DMART_054,PRD_0438,Personal Care,Gujarat,506.0,189.0,201.0,216.0,786.53,0.13,Cloudy,,772.51,High,2036,12,11,3,50,0
2036-12-12,DMART_007,PRD_0155,Groceries,Maharashtra,744.0,116.0,128.0,143.0,1785.49,0.29,Rainy,,1270.41,High,2036,12,12,4,50,0
2036-12-13,DMART_079,PRD_0678,Groceries,Gujarat,759.0,187.0,237.0,227.0,257.51,0.2,Rainy,,236.36,High,2036,12,13,5,50,0
2036-12-14,DMART_087,PRD_0090,Home & Kitchen,Tamil Nadu,898.0,153.0,191.0,136.0,3233.45,0.27,Sunny,,2488.51,Medium,2036,12,14,6,50,0
2036-12-15,DMART_014,PRD_0698,Apparel,Maharashtra,998.0,14.0,63.0,19.0,1044.75,0.04,Sunny,Diwali Sale,956.48,Medium,2036,12,15,0,51,0
2036-12-16,DMART_087,PRD_0830,Groceries,Gujarat,156.0,156.0,184.0,157.0,3104.9,0.21,Cloudy,,2468.9,Medium,2036,12,16,1,51,0
2036-12-17,DMART_019,PRD_0358,Groceries,Telangana,493.0,157.0,186.0,179.0,1751.72,0.16,Cloudy,,1674.55,High,2036,12,17,2,51,0
2036-12-18,DMART_054,PRD_0174,Apparel,Telangana,1774.0,46.0,76.0,45.0,2978.52,0.18,Humid,,2466.65,Medium,2036,12,18,3,51,0
2036-12-19,DMART_093,PRD_0217,Groceries,Maharashtra,85.0,85.0,114.0,112.0,879.78,0.39,Rainy,,548.43,Medium,2036,12,19,4,51,0
2036-12-20,DMART_020,PRD_0907,Electronics,Andhra Pradesh,646.0,162.0,218.0,202.0,629.94,0.05,Rainy,,573.8,Medium,2036,12,20,5,51,0
2036-12-21,DMART_029,PRD_0456,Home & Kitchen,Maharashtra,204.0,116.0,169.0,118.0,2975.95,0.3,Sunny,,2084.52,Medium,2036,12,21,6,51,0
2036-12-22,DMART_024,PRD_0776,Groceries,Gujarat,1242.0,187.0,285.0,227.0,760.98,0.13,Sunny,,663.29,High,2036,12,22,0,52,0
2036-12-23,DMART_082,PRD_0609,Groceries,Karnataka,845.0,199.0,210.0,241.0,2616.76,0.12,Cloudy,Summer Special,2517.35,Medium,2036,12,23,1,52,0
2036-12-24,DMART_063,PRD_0629,Groceries,Telangana,321.0,321.0,373.0,319.0,1219.15,0.11,Humid,Republic Day Offer,1140.55,High,2036,12,24,2,52,0
2036-12-25,DMART_074,PRD_0199,Groceries,Karnataka,1620.0,76.0,142.0,68.0,2623.71,0.14,Humid,Diwali Sale,2216.23,Medium,2036,12,25,3,52,0
2036-12-26,DMART_057,PRD_0832,Groceries,Telangana,1493.0,47.0,144.0,28.0,3178.61,0.14,Sunny,End of Month,3031.9,Medium,2036,12,26,4,52,0
2036-12-27,DMART_008,PRD_0486,Home & Kitchen,Gujarat,1257.0,185.0,213.0,215.0,3436.1,0.11,Sunny,Festive Discount,3279.24,Medium,2036,12,27,5,52,0
2036-12-28,DMART_090,PRD_0533,Groceries,Telangana,1684.0,139.0,238.0,119.0,1272.14,0.27,Humid,,932.09,Low,2036,12,28,6,52,0
2036-12-29,DMART_062,PRD_0200,Personal Care,Maharashtra,1310.0,301.0,374.0,321.0,1298.99,0.02,Humid,,1266.34,High,2036,12,29,0,1,0
2036-12-30,DMART_029,PRD_0371,Personal Care,Karnataka,1988.0,95.0,150.0,84.0,3435.23,0.13,Cloudy,Festive Discount,3392.06,Low,2036,12,30,1,1,0
2036-12-31,DMART_074,PRD_0959,Groceries,Tamil Nadu,1582.0,20.0,70.0,2.0,3018.12,0.11,Humid,End of Month,2894.06,Medium,2036,12,31,2,1,0
2037-01-01,DMART_017,PRD_0853,Groceries,Karnataka,1514.0,128.0,204.0,115.0,176.92,0.3,Rainy,End of Month,137.65,Low,2037,1,1,3,1,0
2037-01-02,DMART_066,PRD_0448,Groceries,Gujarat,1030.0,91.0,114.0,106.0,2015.61,0.06,Humid,Diwali Sale,1885.4,Low,2037,1,2,4,1,0
2037-01-03,DMART_006,PRD_0248,Groceries,Tamil Nadu,171.0,168.0,197.0,187.0,650.73,0.38,Extreme Heat,Diwali Sale,430.79,Medium,2037,1,3,5,1,0
2037-01-04,DMART_058,PRD_0788,Home & Kitchen,Karnataka,1490.0,44.0,88.0,62.0,3479.16,0.07,Humid,Diwali Sale,3108.45,Low,2037,1,4,6,1,0
2037-01-05,DMART_069,PRD_0264,Groceries,Gujarat,1608.0,181.0,277.0,207.0,503.45,0.15,Sunny,Republic Day Offer,457.44,Medium,2037,1,5,0,2,0
2037-01-06,DMART_028,PRD_0058,Apparel,Andhra Pradesh,1448.0,192.0,226.0,231.0,1966.53,0.08,Sunny,,1792.41,Medium,2037,1,6,1,2,0
2037-01-07,DMART_062,PRD_0302,Personal Care,Maharashtra,1648.0,225.0,238.0,212.0,2334.89,0.11,Extreme Heat,End of Month,2252.23,High,2037,1,7,2,2,0
2037-01-08,DMART_041,PRD_0031,Personal Care,Telangana,1399.0,158.0,224.0,174.0,3280.98,0.3,Rainy,Festive Discount,2609.94,Medium,2037,1,8,3,2,0
2037-01-09,DMART_069,PRD_0498,Personal Care,Telangana,1553.0,189.0,200.0,231.0,2968.46,0.19,Humid,Diwali Sale,2504.82,Medium,2037,1,9,4,2,0
2037-01-10,DMART_082,PRD_0249,Home & Kitchen,Telangana,199.0,157.0,232.0,163.0,875.23,0.07,Humid,,822.98,Medium,2037,1,10,5,2,0
2037-01-12,DMART_084,PRD_0777,Groceries,Maharashtra,1044.0,104.0,200.0,122.0,3338.44,0.09,Cloudy,,3293.53,Medium,2037,1,12,0,3,0
2037-01-13,DMART_041,PRD_0271,Personal Care,Karnataka,1665.0,146.0,176.0,131.0,2580.29,0.38,Cloudy,Festive Discount,1706.7,Medium,2037,1,13,1,3,0
2037-01-14,DMART_049,PRD_0606,Groceries,Karnataka,1563.0,195.0,293.0,184.0,2415.41,0.34,Rainy,Republic Day Offer,1688.09,Medium,2037,1,14,2,3,0
2037-01-15,DMART_091,PRD_0666,Personal Care,Maharashtra,1900.0,170.0,231.0,178.0,2647.06,0.18,Humid,,2468.38,Low,2037,1,15,3,3,0
2037-01-16,DMART_049,PRD_0394,Home & Kitchen,Tamil Nadu,202.0,10.0,94.0,18.0,1142.32,0.19,Humid,Diwali Sale,1060.03,Low,2037,1,16,4,3,0
2037-01-17,DMART_076,PRD_0797,Personal Care,Maharashtra,1090.0,166.0,253.0,165.0,2557.8,0.36,Humid,End of Month,1789.88,High,2037,1,17,5,3,0
2037-01-18,DMART_071,PRD_0502,Home & Kitchen,Telangana,600.0,176.0,266.0,221.0,830.33,0.24,Sunny,,624.23,Medium,2037,1,18,6,3,0
2037-01-19,DMART_003,PRD_0592,Personal Care,Karnataka,894.0,309.0,333.0,300.0,1509.8,0.35,Cloudy,,1118.13,High,2037,1,19,0,4,0
2037-01-20,DMART_010,PRD_0804,Home & Kitchen,Maharashtra,1421.0,293.0,348.0,285.0,3116.95,0.2,Extreme Heat,,2540.9,High,2037,1,20,1,4,0
2037-01-21,DMART_098,PRD_0084,Home & Kitchen,Karnataka,1532.0,153.0,193.0,171.0,86.02,0.08,Sunny,Summer Special,76.43,Medium,2037,1,21,2,4,0
2037-01-23,DMART_035,PRD_0886,Home & Kitchen,Gujarat,1496.0,97.0,140.0,121.0,948.54,0.21,Cloudy,End of Month,836.33,Low,2037,1,23,4,4,0
2037-01-24,DMART_080,PRD_0549,Stationery,Telangana,329.0,36.0,81.0,56.0,711.09,0.27,Humid,,514.3,Low,2037,1,24,5,4,0
2037-01-25,DMART_002,PRD_0342,Personal Care,Maharashtra,471.0,38.0,91.0,60.0,2938.24,0.06,Rainy,,2842.08,Medium,2037,1,25,6,4,0
2037-01-26,DMART_024,PRD_0839,Personal Care,Andhra Pradesh,1673.0,136.0,208.0,177.0,2443.82,0.26,Extreme Heat,,1816.93,Medium,2037,1,26,0,5,0
2037-01-27,DMART_074,PRD_0407,Apparel,Maharashtra,1042.0,129.0,215.0,111.0,411.96,0.15,Cloudy,,336.01,Medium,2037,1,27,1,5,0
2037-01-28,DMART_038,PRD_0425,Personal Care,Gujarat,1538.0,114.0,141.0,102.0,1740.73,0.13,Rainy,Festive Discount,1608.85,Medium,2037,1,28,2,5,0
2037-01-29,DMART_022,PRD_0744,Groceries,Andhra Pradesh,1885.0,87.0,177.0,110.0,1644.83,0.27,Cloudy,Festive Discount,1291.68,Low,2037,1,29,3,5,0
2037-01-30,DMART_026,PRD_0093,Stationery,Andhra Pradesh,853.0,78.0,132.0,91.0,516.0,0.24,Cloudy,,434.6,Medium,2037,1,30,4,5,0
2037-01-31,DMART_043,PRD_0848,Groceries,Maharashtra,404.0,116.0,164.0,114.0,2803.17,0.26,Cloudy,,2142.66,Medium,2037,1,31,5,5,0
2037-02-01,DMART_055,PRD_0614,Home & Kitchen,Gujarat,1655.0,189.0,224.0,186.0,1296.03,0.39,Cloudy,Festive Discount,773.4,Low,2037,2,1,6,5,0
2037-02-02,DMART_039,PRD_0412,Apparel,Andhra Pradesh,427.0,283.0,370.0,308.0,2671.54,0.28,Humid,,2078.22,High,2037,2,2,0,6,0
2037-02-03,DMART_091,PRD_0432,Electronics,Telangana,1197.0,15.0,99.0,35.0,688.38,0.26,Sunny,,574.61,Medium,2037,2,3,1,6,0
2037-02-04,DMART_029,PRD_0678,Groceries,Tamil Nadu,129.0,129.0,162.0,157.0,1116.46,0.25,Cloudy,,815.54,High,2037,2,4,2,6,0
2037-02-05,DMART_020,PRD_0159,Personal Care,Telangana,1630.0,192.0,259.0,223.0,351.19,0.16,Rainy,End of Month,291.02,High,2037,2,5,3,6,0
2037-02-06,DMART_091,PRD_0014,Personal Care,Karnataka,1037.0,42.0,101.0,64.0,519.31,0.34,Rainy,,348.17,Medium,2037,2,6,4,6,0
2037-02-07,DMART_041,PRD_0373,Groceries,Karnataka,282.0,282.0,363.0,271.0,3093.48,0.15,Rainy,Republic Day Offer,2839.97,High,2037,2,7,5,6,0
2037-02-08,DMART_054,PRD_0225,Groceries,Gujarat,1553.0,186.0,234.0,203.0,399.71,0.28,Sunny,Diwali Sale,303.55,Low,2037,2,8,6,6,0
2037-02-09,DMART_020,PRD_0505,Personal Care,Andhra Pradesh,203.0,76.0,157.0,93.0,353.14,0.12,Sunny,,339.5,Medium,2037,2,9,0,7,0
2037-02-10,DMART_019,PRD_0073,Personal Care,Telangana,956.0,160.0,200.0,186.0,3292.51,0.06,Rainy,,2959.61,Medium,2037,2,10,1,7,0
2037-02-11,DMART_084,PRD_0249,Groceries,Telangana,1765.0,31.0,123.0,17.0,2267.74,0.05,Humid,Festive Discount,2395.84,Medium,2037,2,11,2,7,0
2037-02-13,DMART_066,PRD_0603,Home & Kitchen,Gujarat,1104.0,291.0,339.0,322.0,3401.57,0.13,Sunny,Republic Day Offer,2839.02,High,2037,2,13,4,7,0
2037-02-14,DMART_030,PRD_0216,Apparel,Andhra Pradesh,1670.0,103.0,133.0,115.0,531.91,0.11,Humid,,496.64,Medium,2037,2,14,5,7,0
2037-02-15,DMART_053,PRD_0973,Electronics,Gujarat,1630.0,125.0,157.0,128.0,2686.88,0.24,Cloudy,,2242.11,Low,2037,2,15,6,7,0
2037-02-16,DMART_034,PRD_0602,Personal Care,Maharashtra,1576.0,145.0,208.0,172.0,141.28,0.01,Sunny,Diwali Sale,146.2,Medium,2037,2,16,0,8,0
2037-02-17,DMART_022,PRD_0541,Electronics,Telangana,420.0,156.0,201.0,166.0,2193.41,0.1,Rainy,,2109.47,Medium,2037,2,17,1,8,0
2037-02-18,DMART_067,PRD_0947,Stationery,Gujarat,372.0,118.0,142.0,120.0,1922.53,0.14,Rainy,Festive Discount,1875.23,Medium,2037,2,18,2,8,0
